split,label,core,sec,path
val,real,kitchen_still,14,data/val/real/kitchen_still__t0014__real.jpg
val,real,meeting_serious,31,data/val/real/meeting_serious__t0031__real.jpg
val,real,meeting_serious,25,data/val/real/meeting_serious__t0025__real.jpg
val,real,meeting_serious,4,data/val/real/meeting_serious__t0004__real.jpg
val,real,walk_down_hall_angry,1,data/val/real/walk_down_hall_angry__t0001__real.jpg
val,real,kitchen_still,19,data/val/real/kitchen_still__t0019__real.jpg
val,real,walk_down_hall_angry,15,data/val/real/walk_down_hall_angry__t0015__real.jpg
val,real,df81_real.jpg,,data/val/real/df81_real.jpg
val,real,df80_real.jpg,,data/val/real/df80_real.jpg
val,real,meeting_serious,10,data/val/real/meeting_serious__t0010__real.jpg
val,real,kitchen_still,6,data/val/real/kitchen_still__t0006__real.jpg
val,real,df79_real.jpg,,data/val/real/df79_real.jpg
val,real,df78_real.jpg,,data/val/real/df78_real.jpg
val,real,kitchen_still,12,data/val/real/kitchen_still__t0012__real.jpg
val,real,exit_phone_room,15,data/val/real/exit_phone_room__t0015__real.jpg
val,real,kitchen_still,33,data/val/real/kitchen_still__t0033__real.jpg
val,real,kitchen_still,27,data/val/real/kitchen_still__t0027__real.jpg
val,real,exit_phone_room,1,data/val/real/exit_phone_room__t0001__real.jpg
val,real,walk_down_hall_angry,7,data/val/real/walk_down_hall_angry__t0007__real.jpg
val,real,meeting_serious,2,data/val/real/meeting_serious__t0002__real.jpg
val,real,df73_real.jpg,,data/val/real/df73_real.jpg
val,real,df72_real.jpg,,data/val/real/df72_real.jpg
val,real,meeting_serious,16,data/val/real/meeting_serious__t0016__real.jpg
val,real,walk_down_hall_angry,13,data/val/real/walk_down_hall_angry__t0013__real.jpg
val,real,meeting_serious,37,data/val/real/meeting_serious__t0037__real.jpg
val,real,df96_real.jpg,,data/val/real/df96_real.jpg
val,real,df97_real.jpg,,data/val/real/df97_real.jpg
val,real,meeting_serious,23,data/val/real/meeting_serious__t0023__real.jpg
val,real,meeting_serious,29,data/val/real/meeting_serious__t0029__real.jpg
val,real,kitchen_still,20,data/val/real/kitchen_still__t0020__real.jpg
val,real,exit_phone_room,6,data/val/real/exit_phone_room__t0006__real.jpg
val,real,exit_phone_room,12,data/val/real/exit_phone_room__t0012__real.jpg
val,real,kitchen_still,34,data/val/real/kitchen_still__t0034__real.jpg
val,real,kitchen_still,15,data/val/real/kitchen_still__t0015__real.jpg
val,real,meeting_serious,8,data/val/real/meeting_serious__t0008__real.jpg
val,real,kitchen_still,1,data/val/real/kitchen_still__t0001__real.jpg
val,real,meeting_serious,24,data/val/real/meeting_serious__t0024__real.jpg
val,real,df74_real.jpg,,data/val/real/df74_real.jpg
val,real,df75_real.jpg,,data/val/real/df75_real.jpg
val,real,meeting_serious,30,data/val/real/meeting_serious__t0030__real.jpg
val,real,df91_real.jpg,,data/val/real/df91_real.jpg
val,real,df90_real.jpg,,data/val/real/df90_real.jpg
val,real,kitchen_still,18,data/val/real/kitchen_still__t0018__real.jpg
val,real,walk_down_hall_angry,14,data/val/real/walk_down_hall_angry__t0014__real.jpg
val,real,meeting_serious,11,data/val/real/meeting_serious__t0011__real.jpg
val,real,meeting_serious,5,data/val/real/meeting_serious__t0005__real.jpg
val,real,kitchen_still,13,data/val/real/kitchen_still__t0013__real.jpg
val,real,kitchen_still,7,data/val/real/kitchen_still__t0007__real.jpg
val,real,kitchen_still,26,data/val/real/kitchen_still__t0026__real.jpg
val,real,exit_phone_room,14,data/val/real/exit_phone_room__t0014__real.jpg
val,real,kitchen_still,32,data/val/real/kitchen_still__t0032__real.jpg
val,real,meeting_serious,17,data/val/real/meeting_serious__t0017__real.jpg
val,real,walk_down_hall_angry,12,data/val/real/walk_down_hall_angry__t0012__real.jpg
val,real,walk_down_hall_angry,6,data/val/real/walk_down_hall_angry__t0006__real.jpg
val,real,meeting_serious,3,data/val/real/meeting_serious__t0003__real.jpg
val,real,meeting_serious,22,data/val/real/meeting_serious__t0022__real.jpg
val,real,meeting_serious,36,data/val/real/meeting_serious__t0036__real.jpg
val,real,df86_real.jpg,,data/val/real/df86_real.jpg
val,real,df87_real.jpg,,data/val/real/df87_real.jpg
val,real,kitchen_still,2,data/val/real/kitchen_still__t0002__real.jpg
val,real,df71_real.jpg,,data/val/real/df71_real.jpg
val,real,kitchen_still,16,data/val/real/kitchen_still__t0016__real.jpg
val,real,exit_phone_room,11,data/val/real/exit_phone_room__t0011__real.jpg
val,real,df95_real.jpg,,data/val/real/df95_real.jpg
val,real,df94_real.jpg,,data/val/real/df94_real.jpg
val,real,exit_phone_room,5,data/val/real/exit_phone_room__t0005__real.jpg
val,real,kitchen_still,23,data/val/real/kitchen_still__t0023__real.jpg
val,real,meeting_serious,6,data/val/real/meeting_serious__t0006__real.jpg
val,real,walk_down_hall_angry,3,data/val/real/walk_down_hall_angry__t0003__real.jpg
val,real,walk_down_hall_angry,17,data/val/real/walk_down_hall_angry__t0017__real.jpg
val,real,meeting_serious,12,data/val/real/meeting_serious__t0012__real.jpg
val,real,meeting_serious,33,data/val/real/meeting_serious__t0033__real.jpg
val,real,meeting_serious,27,data/val/real/meeting_serious__t0027__real.jpg
val,real,exit_phone_room,8,data/val/real/exit_phone_room__t0008__real.jpg
val,real,kitchen_still,31,data/val/real/kitchen_still__t0031__real.jpg
val,real,exit_phone_room,3,data/val/real/exit_phone_room__t0003__real.jpg
val,real,kitchen_still,25,data/val/real/kitchen_still__t0025__real.jpg
val,real,kitchen_still,4,data/val/real/kitchen_still__t0004__real.jpg
val,real,walk_down_hall_angry,8,data/val/real/walk_down_hall_angry__t0008__real.jpg
val,real,meeting_serious,19,data/val/real/meeting_serious__t0019__real.jpg
val,real,df82_real.jpg,,data/val/real/df82_real.jpg
val,real,df83_real.jpg,,data/val/real/df83_real.jpg
val,real,kitchen_still,10,data/val/real/kitchen_still__t0010__real.jpg
val,real,meeting_serious,35,data/val/real/meeting_serious__t0035__real.jpg
val,real,kitchen_still,28,data/val/real/kitchen_still__t0028__real.jpg
val,real,df100_real.jpg,,data/val/real/df100_real.jpg
val,real,meeting_serious,21,data/val/real/meeting_serious__t0021__real.jpg
val,real,kitchen_still,9,data/val/real/kitchen_still__t0009__real.jpg
val,real,walk_down_hall_angry,5,data/val/real/walk_down_hall_angry__t0005__real.jpg
val,real,df88_real.jpg,,data/val/real/df88_real.jpg
val,real,df89_real.jpg,,data/val/real/df89_real.jpg
val,real,meeting_serious,14,data/val/real/meeting_serious__t0014__real.jpg
val,real,walk_down_hall_angry,11,data/val/real/walk_down_hall_angry__t0011__real.jpg
val,real,kitchen_still,17,data/val/real/kitchen_still__t0017__real.jpg
val,real,kitchen_still,3,data/val/real/kitchen_still__t0003__real.jpg
val,real,exit_phone_room,4,data/val/real/exit_phone_room__t0004__real.jpg
val,real,kitchen_still,22,data/val/real/kitchen_still__t0022__real.jpg
val,real,exit_phone_room,10,data/val/real/exit_phone_room__t0010__real.jpg
val,real,df85_real.jpg,,data/val/real/df85_real.jpg
val,real,df84_real.jpg,,data/val/real/df84_real.jpg
val,real,walk_down_hall_angry,16,data/val/real/walk_down_hall_angry__t0016__real.jpg
val,real,meeting_serious,13,data/val/real/meeting_serious__t0013__real.jpg
val,real,meeting_serious,7,data/val/real/meeting_serious__t0007__real.jpg
val,real,walk_down_hall_angry,2,data/val/real/walk_down_hall_angry__t0002__real.jpg
val,real,meeting_serious,26,data/val/real/meeting_serious__t0026__real.jpg
val,real,exit_phone_room,9,data/val/real/exit_phone_room__t0009__real.jpg
val,real,meeting_serious,32,data/val/real/meeting_serious__t0032__real.jpg
val,real,exit_phone_room,2,data/val/real/exit_phone_room__t0002__real.jpg
val,real,kitchen_still,24,data/val/real/kitchen_still__t0024__real.jpg
val,real,df77_real.jpg,,data/val/real/df77_real.jpg
val,real,df76_real.jpg,,data/val/real/df76_real.jpg
val,real,kitchen_still,30,data/val/real/kitchen_still__t0030__real.jpg
val,real,exit_phone_room,16,data/val/real/exit_phone_room__t0016__real.jpg
val,real,df92_real.jpg,,data/val/real/df92_real.jpg
val,real,df93_real.jpg,,data/val/real/df93_real.jpg
val,real,meeting_serious,18,data/val/real/meeting_serious__t0018__real.jpg
val,real,kitchen_still,11,data/val/real/kitchen_still__t0011__real.jpg
val,real,kitchen_still,5,data/val/real/kitchen_still__t0005__real.jpg
val,real,walk_down_hall_angry,9,data/val/real/walk_down_hall_angry__t0009__real.jpg
val,real,kitchen_still,29,data/val/real/kitchen_still__t0029__real.jpg
val,real,meeting_serious,20,data/val/real/meeting_serious__t0020__real.jpg
val,real,meeting_serious,34,data/val/real/meeting_serious__t0034__real.jpg
val,real,meeting_serious,15,data/val/real/meeting_serious__t0015__real.jpg
val,real,walk_down_hall_angry,10,data/val/real/walk_down_hall_angry__t0010__real.jpg
val,real,kitchen_still,8,data/val/real/kitchen_still__t0008__real.jpg
val,real,walk_down_hall_angry,4,data/val/real/walk_down_hall_angry__t0004__real.jpg
val,real,df98_real.jpg,,data/val/real/df98_real.jpg
val,real,df99_real.jpg,,data/val/real/df99_real.jpg
val,real,meeting_serious,1,data/val/real/meeting_serious__t0001__real.jpg
